sentence1,sentence2,label
"It was hard to swallow, but there were too many things here that couldn't be in any world he had known.",The world was hard to swallow due to differences.,0
The fellow knew every dirty trick and was eager to use them all.,"It was an unfair fight, and I was at a disadvantage.",0
"Where is Tuppence, by the way?""","""I know where Tuppence is"", she said.",1
"He even maintained course, following the extrapolated line to the point on the northern continent toward which they were headed.",The map being used was very wrong.,0
"Susan, he thought again and again nothing.",He thought of so many things at once .,1
Now he fired them into the mass of Sticks that continued to charge up the trail.,He shot his arrows at the Sticks that were charging.,0
He was foaled on April sixth in sixty-two.,He was born on September 9th. ,1
"Yes, sir, she did.",She might have.,0
Revenge is very unsatisfactory.,Revenge is OK for some people. ,0
Can Thorn and the Kal take another twenty? asked Jon to Susan.,Susan asked Jon if Thorn and Kal were trustworthy.,1
"The pleasures I would have given your women will be lost,"" said the scout.",The scout said that the pleasures he would have given your women will be lost.,2
"Exquisite, as always, but could you please do me a favor and slow down for a bit with those nose things, because a new Orshe model just came out.",A new Orshe model hit the market in April.,0
"Look, I can prove it.",I know nothing about anything.,1
She uses herbs and spices to cure the ill.,She uses modern medicine to cure illness.,1
"Sure, agreed Julius.","""Alright,"" said Julius.",2
"Still, the fervour of his words went towards the appeasing of my just displeasure. ","He may not have been guilty, but he made no attempt to deny guilt in between his blubbering.",0
This is nothing to rush into just to burn powder.,There are some things that should not be rushed into.,2
"Quick as a flash his left hand, the hand which bore the big signet ring, was raised to his lips… .",There was a big signet ring on his left hands.,2
The Kal's attention left the man and focused on Jon and then Thorn.,"The Kal never looked at Jon or Thorn, his focus stayed on the man.",1
He asked me to take charge of them.,His request was for me to take charge of them and report back to him.,0
It was in my mind when I asked Mr. Wells that first question about the will. ,I did not think about Mr. Wells.,1
"As if fascinated, she watched the long cruel line of the red curving mouth, and again she felt that sensation of panic pass over her.",She pretended to be intrigued but really she was panicking.,2
I want to meet them.',I want to meet my parents. ,0
"Her present part was of the adventuress rather than the adventurous order, but she did not deny its possibilities.",The possibilities would make her life immeasurably better.,0
Because your instinct is not against Mr. Inglethorp.,Because you don't have any prejudice against Mr. Inglethorp.,2
I haven't the slightest idea.,I will need to read about it first.,0
"They can project thoughts.""",They can predict thoughts.,2
"He was no fool in his own subject, certainly.",He was a fool in other things.,0
"The doors were bolted, our own eyes have told us that, yet the presence of the candle grease on the floor, and the destruction of the will, prove that during the night some one entered the room. ",The doors were locked to keep us out.,0
This is the best we can do.  The jumble of tools had obviously been salvaged from the kits on the tractors in the camp.,The best we can do is this.,2
"Sticks, stones, hammers and knives were all that remained workable.",There were no sticks or stones remaining. ,1
We don't want to show them anything that might tell them something of us.,We don't want them to know anything about us. ,2
"From Wales, for instance?"" The witness admitted that such might be the case, and Sir Ernest signified that he was satisfied. ",The witness' testimony had helped the prisoner's case in establishing a possibility of innocence.,0
"'The rear carriages,' White said, unnecessarily.",White offered up his unnecessary comment.,2
"Look, Poirot! I said. ",The speaker wanted Poirot to close his eyes.,1
There is a saucepan in Mrs. Inglethorp's room with some coco in it. ,Mrs. Inglethrop's room contains a saucepan and  some coco.,2
I met Salamonca.,I met Salamonca at the cave.,0
"Some drank and when they did they went crazy, mad with blood lust.",When they drank liquor they went crazy.,0
"So that's who Number 1 is, said Tommy with his mouth full of eggs and bacon.","Tommy identified Number 1, while eating breakfast.",0
"That's good enough, but I've got another plan.",That is not sufficient and I do not have another plan.,1
Maybe because they're perfectionists or just fucking insane!? Why don't we go ask them!?',It is impossible to please them because they are perfectionists.,0
But it was too late.,The time to act had passed.,2
"He was dark tan from many months, maybe years, in the desert but naturally fair skinned.",He was searching the desert for a lost treasure. ,0
"'Are you questioning my integrity?' I asked, coldly and with volume.","It seems that everyone in this room had a lack of respect, and in an effort to get through to them and make them know that I'm in charge, I yelled out ""Are you questioning my integrity?"" as one of them began to ask if I really knew what I was doing.",0
What was it? asked Jane as Tuppence rejoined her.,"What caused the noise? inquired Jane, as Tuppence rejoined her.",0
"Ivan, said the Russian softly, ""perhaps you would not mind retiring into the next room  ""","The Russian was also named Ivan, which caused quite a bit of confusion.",0
A kind of wooden shutter of officialdom came down from Japp's expressive countenance. ,No one ever knew what Japp was thinking because his facial expression never changed.,1
Red looked disgusted.,Red looked hungry.,1
Good.' Natalia glared.,Natalia scowled at the person who was speaking.,0
"If you will allow me to send for your gardener, I will prove it to you.","I'll give you proof, if you'll allow your gardener to come to me.",2
"57 ""If that isn't a Hun, I'm a Dutchman!"" said Tommy to himself.",Tommy told himself that that could only be a Hun and that he should run away right now.,0
"Water rushed down my throat, tasting of salt.",I thought that I was going to drown.,0
"Using a deep ribcage massage, the alluring masseuse freed Simon's body from the frustration caused by the inability to drive his motorcycle at the maximum speed listed on the speedometer, a failure which undermined his feelings of pride.",The masseuse massaged Simon.,2
